"DATE","gage_height","qual_code","NAME","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TMAX_C","TMIN_C"
1995-09-08,6.64,"A","TAHOE CITY, CA US",0,0,0,NA,75,39,77.4,12.6
1995-09-09,6.64,"A","TAHOE CITY, CA US",0,0,0,NA,75,40,77.4,14.4
1995-09-10,6.62,"A","TAHOE CITY, CA US",0,0,0,NA,75,39,77.4,12.6
1995-09-11,6.64,"A","TAHOE CITY, CA US",0,0,0,NA,72,42,72,18
1995-09-12,6.63,"A","TAHOE CITY, CA US",0,0,0,NA,77,44,81,21.6
1995-09-13,6.61,"A","TAHOE CITY, CA US",0,0,0,NA,75,42,77.4,18
1995-09-14,6.61,"A","TAHOE CITY, CA US",0,0,0,NA,78,43,82.8,19.8
1995-09-15,6.6,"A","TAHOE CITY, CA US",0.03,0,0,NA,78,43,82.8,19.8
1995-09-16,6.58,"A","TAHOE CITY, CA US",0,0,0,NA,81,47,88.2,27
1995-09-17,6.56,"A","TAHOE CITY, CA US",0,0,0,NA,74,39,75.6,12.6
1995-09-18,6.58,"A","TAHOE CITY, CA US",0,0,0,NA,68,43,64.8,19.8
1995-09-19,6.56,"A","TAHOE CITY, CA US",0,0,0,NA,73,42,73.8,18
1995-09-20,6.56,"A","TAHOE CITY, CA US",0,0,0,NA,77,42,81,18
1995-09-21,6.53,"A","TAHOE CITY, CA US",0,0,0,NA,77,42,81,18
1995-09-22,6.51,"A","TAHOE CITY, CA US",0,0,0,NA,68,40,64.8,14.4
1995-09-23,6.47,"A","TAHOE CITY, CA US",0,0,0,NA,72,39,72,12.6
1995-09-24,6.46,"A","TAHOE CITY, CA US",0,0,0,NA,71,41,70.2,16.2
1995-09-25,6.45,"A","TAHOE CITY, CA US",0,0,0,NA,69,42,66.6,18
1995-09-26,6.43,"A","TAHOE CITY, CA US",0,0,0,NA,67,37,63,9
1995-09-27,6.42,"A","TAHOE CITY, CA US",0,0,0,NA,65,34,59.4,3.6
1995-09-28,6.37,"A","TAHOE CITY, CA US",0,0,0,NA,66,35,61.2,5.4
1995-09-29,6.37,"A","TAHOE CITY, CA US",0,0,0,NA,58,30,46.8,-3.6
1995-09-30,6.37,"A","TAHOE CITY, CA US",0,0,0,NA,58,32,46.8,0
1995-10-01,6.37,"A","TAHOE CITY, CA US",0,0,0,NA,68,33,64.8,1.8
1995-10-02,6.33,"A","TAHOE CITY, CA US",0,0,0,NA,65,35,59.4,5.4
1995-10-03,6.31,"A","TAHOE CITY, CA US",0,0,0,NA,66,38,61.2,10.8
1995-10-04,6.31,"A","TAHOE CITY, CA US",0,0,0,NA,70,28,68.4,-7.2
1995-10-05,6.29,"A","TAHOE CITY, CA US",0,0,0,NA,56,28,43.2,-7.2
1995-10-06,6.23,"A","TAHOE CITY, CA US",0,0,0,NA,60,32,50.4,0
1995-10-07,6.21,"A","TAHOE CITY, CA US",0,0,0,NA,66,32,61.2,0
1995-10-08,6.21,"A","TAHOE CITY, CA US",0,0,0,NA,67,34,63,3.6
1995-10-09,6.2,"A","TAHOE CITY, CA US",0,0,0,NA,67,31,63,-1.8
1995-10-10,6.21,"A","TAHOE CITY, CA US",0,0,0,NA,67,35,63,5.4
1995-10-11,6.2,"A","TAHOE CITY, CA US",0,0,0,NA,73,38,73.8,10.8
1995-10-12,6.18,"A","TAHOE CITY, CA US",0,0,0,NA,65,34,59.4,3.6
1995-10-13,6.15,"A","TAHOE CITY, CA US",0,0,0,NA,59,31,48.6,-1.8
1995-10-14,6.13,"A","TAHOE CITY, CA US",0,0,0,NA,63,31,55.8,-1.8
1995-10-15,6.13,"A","TAHOE CITY, CA US",0,0,0,NA,64,33,57.6,1.8
1995-10-16,6.09,"A","TAHOE CITY, CA US",0,0,0,NA,71,33,70.2,1.8
1995-10-17,6.11,"A","TAHOE CITY, CA US",0,0,0,NA,65,33,59.4,1.8
1995-10-18,6.11,"A","TAHOE CITY, CA US",0,0,0,NA,64,35,57.6,5.4
1995-10-19,6.11,"A","TAHOE CITY, CA US",0,0,0,NA,63,36,55.8,7.2
1995-10-20,6.1,"A","TAHOE CITY, CA US",0,0,0,NA,68,36,64.8,7.2
1995-10-21,6.05,"A","TAHOE CITY, CA US",0,0,0,NA,72,37,72,9
1995-10-22,6.02,"A","TAHOE CITY, CA US",0,0,0,NA,64,28,57.6,-7.2
1995-10-23,6.03,"A","TAHOE CITY, CA US",0,0,0,NA,45,28,23.4,-7.2
1995-10-24,5.98,"A","TAHOE CITY, CA US",0,0,0,NA,59,27,48.6,-9
1995-10-25,5.98,"A","TAHOE CITY, CA US",0,0,0,NA,61,26,52.2,-10.8
1995-10-26,5.99,"A","TAHOE CITY, CA US",0,0,0,NA,63,30,55.8,-3.6
1995-10-27,5.99,"A","TAHOE CITY, CA US",0,0,0,NA,64,35,57.6,5.4
1995-10-28,5.98,"A","TAHOE CITY, CA US",0,0,0,NA,60,35,50.4,5.4
1995-10-29,5.98,"A","TAHOE CITY, CA US",0,0,0,NA,60,38,50.4,10.8
1995-10-30,5.96,"A","TAHOE CITY, CA US",0,0,0,NA,65,34,59.4,3.6
1995-10-31,5.94,"A","TAHOE CITY, CA US",0,0,0,NA,65,40,59.4,14.4
1995-11-01,5.93,"A","TAHOE CITY, CA US",0,0,0,NA,56,30,43.2,-3.6
1995-11-02,5.93,"A","TAHOE CITY, CA US",0,0,0,NA,55,28,41.4,-7.2
1995-11-03,5.89,"A","TAHOE CITY, CA US",0,0,0,NA,53,27,37.8,-9
1995-11-04,5.89,"A","TAHOE CITY, CA US",0,0,0,NA,53,23,37.8,-16.2
1995-11-05,5.86,"A","TAHOE CITY, CA US",0,0,0,NA,59,28,48.6,-7.2
1995-11-06,5.86,"A","TAHOE CITY, CA US",0,0,0,NA,56,28,43.2,-7.2
1995-11-07,5.82,"A","TAHOE CITY, CA US",0,0,0,NA,58,30,46.8,-3.6
1995-11-08,5.82,"A","TAHOE CITY, CA US",0,0,0,NA,60,32,50.4,0
1995-11-09,5.82,"A","TAHOE CITY, CA US",0,0,0,NA,62,38,54,10.8
1995-11-10,5.79,"A","TAHOE CITY, CA US",0,0,0,NA,55,27,41.4,-9
1995-11-11,5.79,"A","TAHOE CITY, CA US",0,0,0,NA,59,31,48.6,-1.8
1995-11-12,5.79,"A","TAHOE CITY, CA US",0,0,0,NA,65,34,59.4,3.6
1995-11-13,5.8,"A","TAHOE CITY, CA US",0,0,0,NA,64,33,57.6,1.8
1995-11-14,5.8,"A","TAHOE CITY, CA US",0,0,0,NA,63,32,55.8,0
1995-11-15,5.78,"A","TAHOE CITY, CA US",0,0,0,NA,57,33,45,1.8
1995-11-16,5.78,"A","TAHOE CITY, CA US",0,0,0,NA,66,35,61.2,5.4
1995-11-17,5.77,"A","TAHOE CITY, CA US",0,0,0,NA,61,31,52.2,-1.8
1995-11-18,5.77,"A","TAHOE CITY, CA US",0,0,0,NA,65,34,59.4,3.6
1995-11-19,5.76,"A","TAHOE CITY, CA US",0,0,0,NA,55,29,41.4,-5.4
1995-11-20,5.76,"A","TAHOE CITY, CA US",0,0,0,NA,57,28,45,-7.2
1995-11-21,5.75,"A","TAHOE CITY, CA US",0,0,0,NA,55,33,41.4,1.8
1995-11-22,5.74,"A","TAHOE CITY, CA US",0,0,0,NA,54,27,39.6,-9
1995-11-23,5.73,"A","TAHOE CITY, CA US",0,0,0,NA,60,28,50.4,-7.2
1995-11-24,5.72,"A","TAHOE CITY, CA US",0,0,0,NA,54,30,39.6,-3.6
1995-11-25,5.71,"A","TAHOE CITY, CA US",0,0,0,NA,58,29,46.8,-5.4
1995-11-26,5.73,"A","TAHOE CITY, CA US",0.58,0,0,NA,58,26,46.8,-10.8
1995-11-27,5.71,"A","TAHOE CITY, CA US",0,0,0,NA,42,24,18,-14.4
1995-11-28,5.7,"A","TAHOE CITY, CA US",0,0,0,NA,45,29,23.4,-5.4
1995-11-29,5.7,"A","TAHOE CITY, CA US",0,0,0,NA,55,29,41.4,-5.4
1995-11-30,5.7,"A","TAHOE CITY, CA US",0,0,0,NA,60,30,50.4,-3.6
1995-12-01,5.68,"A","TAHOE CITY, CA US",0,0,0,NA,55,36,41.4,7.2
1995-12-02,5.68,"A","TAHOE CITY, CA US",0.14,0,0,NA,52,35,36,5.4
1995-12-03,5.68,"A","TAHOE CITY, CA US",0,0,0,NA,50,28,32.4,-7.2
1995-12-04,5.67,"A","TAHOE CITY, CA US",0.43,0,0,NA,51,34,34.2,3.6
1995-12-05,5.67,"A","TAHOE CITY, CA US",0.08,0,0,NA,49,41,30.6,16.2
1995-12-06,5.65,"A","TAHOE CITY, CA US",0.06,0,0,NA,50,31,32.4,-1.8
1995-12-07,5.68,"A","TAHOE CITY, CA US",0.18,0,0,NA,50,31,32.4,-1.8
1995-12-08,5.66,"A","TAHOE CITY, CA US",0,0,0,NA,50,28,32.4,-7.2
1995-12-09,5.65,"A","TAHOE CITY, CA US",0,0,0,NA,52,30,36,-3.6
1995-12-10,5.63,"A","TAHOE CITY, CA US",0,0,0,NA,55,30,41.4,-3.6
1995-12-11,5.8,"A","TAHOE CITY, CA US",0.55,NA,1,NA,55,33,41.4,1.8
1995-12-12,6.02,"A","TAHOE CITY, CA US",3.54,0,0,NA,46,32,25.2,0
1995-12-13,6.05,"A","TAHOE CITY, CA US",2.08,4,4,NA,40,30,14.4,-3.6
1995-12-14,6.05,"A","TAHOE CITY, CA US",0.16,1,4,NA,39,20,12.6,-21.6
1995-12-15,6.11,"A","TAHOE CITY, CA US",0.14,2,6,NA,43,23,19.8,-16.2
1995-12-16,6.12,"A","TAHOE CITY, CA US",0.97,12,17,NA,33,19,1.8,-23.4
1995-12-17,6.08,"A","TAHOE CITY, CA US",0,0,14,NA,37,12,9,-36
1995-12-18,6.06,"A","TAHOE CITY, CA US",0,0,12,NA,40,22,14.4,-18
1995-12-19,6.09,"A","TAHOE CITY, CA US",0,0,11,NA,39,9,12.6,-41.4
1995-12-20,6.06,"A","TAHOE CITY, CA US",0,0,10,NA,42,15,18,-30.6
1995-12-21,6.05,"A","TAHOE CITY, CA US",0,0,9,NA,40,13,14.4,-34.2
1995-12-22,6.07,"A","TAHOE CITY, CA US",0,0,8,NA,39,17,12.6,-27
1995-12-23,6.05,"A","TAHOE CITY, CA US",0.3,4,13,NA,33,22,1.8,-18
1995-12-24,6.04,"A","TAHOE CITY, CA US",0,0,11,NA,35,13,5.4,-34.2
1995-12-25,6.03,"A","TAHOE CITY, CA US",0,0,10,NA,36,13,7.2,-34.2
1995-12-26,6.04,"A","TAHOE CITY, CA US",0,0,10,NA,42,18,18,-25.2
1995-12-27,6.04,"A","TAHOE CITY, CA US",0,0,9,NA,44,20,21.6,-21.6
1995-12-28,6.04,"A","TAHOE CITY, CA US",0.05,1,10,NA,41,19,16.2,-23.4
1995-12-29,6.04,"A","TAHOE CITY, CA US",0.02,0,10,NA,38,31,10.8,-1.8
1995-12-30,6.05,"A","TAHOE CITY, CA US",0.11,0,7,NA,42,33,18,1.8
1995-12-31,6.04,"A","TAHOE CITY, CA US",0,0,5,NA,49,33,30.6,1.8
1996-01-01,6.05,"A","TAHOE CITY, CA US",0,0,4,NA,52,25,36,-12.6
1996-01-02,6.03,"A","TAHOE CITY, CA US",0,0,3,NA,49,27,30.6,-9
1996-01-03,6.03,"A","TAHOE CITY, CA US",0,0,3,NA,48,29,28.8,-5.4
1996-01-04,6.05,"A","TAHOE CITY, CA US",0,0,2,NA,50,28,32.4,-7.2
1996-01-05,6.03,"A","TAHOE CITY, CA US",0,0,1,NA,50,27,32.4,-9
1996-01-06,6.04,"A","TAHOE CITY, CA US",0,0,1,NA,45,28,23.4,-7.2
1996-01-07,6.03,"A","TAHOE CITY, CA US",0,0,0,NA,47,26,27,-10.8
1996-01-08,6.03,"A","TAHOE CITY, CA US",0,0,0,NA,57,30,45,-3.6
1996-01-09,6.02,"A","TAHOE CITY, CA US",0,0,0,NA,54,32,39.6,0
1996-01-10,6.02,"A","TAHOE CITY, CA US",0,0,0,NA,51,26,34.2,-10.8
1996-01-11,6.04,"A","TAHOE CITY, CA US",0,0,0,NA,47,25,27,-12.6
1996-01-12,6.04,"A","TAHOE CITY, CA US",0,0,0,NA,50,25,32.4,-12.6
1996-01-13,6.05,"A","TAHOE CITY, CA US",0,0,0,NA,47,27,27,-9
1996-01-14,6.04,"A","TAHOE CITY, CA US",0,0,0,NA,52,28,36,-7.2
1996-01-15,6.05,"A","TAHOE CITY, CA US",0.1,0,0,NA,50,26,32.4,-10.8
1996-01-16,6.17,"A","TAHOE CITY, CA US",0.69,0,0,NA,39,33,12.6,1.8
1996-01-17,6.18,"A","TAHOE CITY, CA US",1.42,1,1,NA,41,20,16.2,-21.6
1996-01-18,6.28,"A","TAHOE CITY, CA US",0.09,1,1,NA,38,20,10.8,-21.6
1996-01-19,6.29,"A","TAHOE CITY, CA US",1.51,10,10,NA,37,26,9,-10.8
1996-01-20,6.31,"A","TAHOE CITY, CA US",0.12,1,11,NA,35,15,5.4,-30.6
1996-01-21,6.37,"A","TAHOE CITY, CA US",1.26,20,28,NA,37,23,9,-16.2
1996-01-22,6.37,"A","TAHOE CITY, CA US",0.25,5,31,NA,29,10,-5.4,-39.6
1996-01-23,6.43,"A","TAHOE CITY, CA US",0.08,1,27,NA,31,5,-1.8,-48.6
1996-01-24,6.6,"A","TAHOE CITY, CA US",1.19,18,38,NA,31,22,-1.8,-18
1996-01-25,6.57,"A","TAHOE CITY, CA US",3.1,20,52,NA,34,24,3.6,-14.4
1996-01-26,6.57,"A","TAHOE CITY, CA US",0,0,48,NA,36,13,7.2,-34.2
1996-01-27,6.7,"A","TAHOE CITY, CA US",0.75,6,54,NA,36,16,7.2,-28.8
1996-01-28,6.7,"A","TAHOE CITY, CA US",1.83,20,62,NA,33,20,1.8,-21.6
1996-01-29,6.68,"A","TAHOE CITY, CA US",0,0,58,NA,38,13,10.8,-34.2
1996-01-30,6.69,"A","TAHOE CITY, CA US",0.21,3,60,NA,38,20,10.8,-21.6
1996-01-31,6.68,"A","TAHOE CITY, CA US",0.18,0.5,54,NA,41,32,16.2,0
1996-02-01,6.68,"A","TAHOE CITY, CA US",0.03,0,50,NA,38,27,10.8,-9
1996-02-02,6.67,"A","TAHOE CITY, CA US",0,0,49,NA,45,23,23.4,-16.2
1996-02-03,6.69,"A","TAHOE CITY, CA US",0,0,46,NA,45,25,23.4,-12.6
1996-02-04,6.89,"A","TAHOE CITY, CA US",1.34,0,41,NA,45,35,23.4,5.4
1996-02-05,6.94,"A","TAHOE CITY, CA US",2.28,0,34,NA,44,35,21.6,5.4
1996-02-06,6.98,"A","TAHOE CITY, CA US",0.01,0,31,NA,49,29,30.6,-5.4
1996-02-07,6.99,"A","TAHOE CITY, CA US",0,0,30,NA,51,28,34.2,-7.2
1996-02-08,6.99,"A","TAHOE CITY, CA US",0,0,28,NA,59,30,48.6,-3.6
1996-02-09,7.02,"A","TAHOE CITY, CA US",0,0,27,NA,60,28,50.4,-7.2
1996-02-10,7.03,"A","TAHOE CITY, CA US",0,0,26,NA,54,28,39.6,-7.2
1996-02-11,7.04,"A","TAHOE CITY, CA US",0,0,25,NA,49,26,30.6,-10.8
1996-02-12,7.04,"A","TAHOE CITY, CA US",0,0,25,NA,53,27,37.8,-9
1996-02-13,7.05,"A","TAHOE CITY, CA US",0,0,24,NA,53,27,37.8,-9
1996-02-14,7.06,"A","TAHOE CITY, CA US",0,0,23,NA,53,25,37.8,-12.6
1996-02-15,7.07,"A","TAHOE CITY, CA US",0,0,23,NA,49,25,30.6,-12.6
1996-02-16,7.09,"A","TAHOE CITY, CA US",0.2,0,22,NA,47,27,27,-9
1996-02-17,7.12,"A","TAHOE CITY, CA US",0.15,0,21,NA,49,34,30.6,3.6
1996-02-18,7.17,"A","TAHOE CITY, CA US",0.34,0,20,NA,45,35,23.4,5.4
1996-02-19,7.31,"A","TAHOE CITY, CA US",1.35,2,22,NA,46,32,25.2,0
1996-02-20,7.37,"A","TAHOE CITY, CA US",1.83,10,29,NA,37,28,9,-7.2
1996-02-21,7.48,"A","TAHOE CITY, CA US",0.93,9,36,NA,38,31,10.8,-1.8
1996-02-22,7.48,"A","TAHOE CITY, CA US",1.82,26,60,NA,32,18,0,-25.2
1996-02-23,7.51,"A","TAHOE CITY, CA US",0.02,0.5,53,NA,32,8,0,-43.2
1996-02-24,7.55,"A","TAHOE CITY, CA US",0.68,13.5,59,NA,42,17,18,-27
1996-02-25,7.59,"A","TAHOE CITY, CA US",0.37,6,58,NA,29,9,-5.4,-41.4
1996-02-26,7.58,"A","TAHOE CITY, CA US",0.15,3,55,NA,24,5,-14.4,-48.6
1996-02-27,7.59,"A","TAHOE CITY, CA US",0.06,2,53,NA,29,7,-5.4,-45
1996-02-28,7.58,"A","TAHOE CITY, CA US",0.01,0,51,NA,33,13,1.8,-34.2
1996-02-29,7.58,"A","TAHOE CITY, CA US",0,0,49,NA,35,19,5.4,-23.4
1996-03-01,7.58,"A","TAHOE CITY, CA US",0,0,48,NA,40,17,14.4,-27
1996-03-02,7.58,"A","TAHOE CITY, CA US",0,0,46,NA,48,18,28.8,-25.2
1996-03-03,7.65,"A","TAHOE CITY, CA US",0,0,43,NA,47,25,27,-12.6
1996-03-04,7.76,"A","TAHOE CITY, CA US",1.08,4,44,NA,45,24,23.4,-14.4
1996-03-05,7.79,"A","TAHOE CITY, CA US",2.04,14,54,NA,35,25,5.4,-12.6
1996-03-06,7.79,"A","TAHOE CITY, CA US",0.32,4,56,NA,32,5,0,-48.6
1996-03-07,7.78,"A","TAHOE CITY, CA US",0,0,52,NA,43,12,19.8,-36
1996-03-08,7.81,"A","TAHOE CITY, CA US",0,0,50,NA,48,22,28.8,-18
1996-03-09,7.83,"A","TAHOE CITY, CA US",0,0,46,NA,55,22,41.4,-18
1996-03-10,7.85,"A","TAHOE CITY, CA US",0,0,44,NA,57,30,45,-3.6
1996-03-11,7.87,"A","TAHOE CITY, CA US",0.25,0.5,43,NA,48,33,28.8,1.8
1996-03-12,7.92,"A","TAHOE CITY, CA US",0.54,4,46,NA,42,30,18,-3.6
1996-03-13,7.9,"A","TAHOE CITY, CA US",0.27,3.5,47,NA,35,24,5.4,-14.4
1996-03-14,7.93,"A","TAHOE CITY, CA US",0,0,44,NA,40,28,14.4,-7.2
1996-03-15,7.89,"A","TAHOE CITY, CA US",0,0,42,NA,46,24,25.2,-14.4
1996-03-16,7.9,"A","TAHOE CITY, CA US",0,0,40,NA,48,25,28.8,-12.6
1996-03-17,7.9,"A","TAHOE CITY, CA US",0,0,39,NA,50,26,32.4,-10.8
1996-03-18,7.9,"A","TAHOE CITY, CA US",0,0,37,NA,52,28,36,-7.2
1996-03-19,7.91,"A","TAHOE CITY, CA US",0,0,36,NA,52,27,36,-9
1996-03-20,7.91,"A","TAHOE CITY, CA US",0,0,34,NA,60,27,50.4,-9
1996-03-21,7.93,"A","TAHOE CITY, CA US",0,0,33,NA,56,27,43.2,-9
1996-03-22,7.96,"A","TAHOE CITY, CA US",0,0,30,NA,61,29,52.2,-5.4
1996-03-23,7.95,"A","TAHOE CITY, CA US",0.67,7,37,NA,39,17,12.6,-27
1996-03-24,7.93,"A","TAHOE CITY, CA US",0,0,33,NA,43,16,19.8,-28.8
1996-03-25,7.95,"A","TAHOE CITY, CA US",0,0,30,NA,48,26,28.8,-10.8
1996-03-26,7.91,"A","TAHOE CITY, CA US",0.02,0,30,NA,43,18,19.8,-25.2
1996-03-27,7.95,"A","TAHOE CITY, CA US",0,0,29,NA,52,28,36,-7.2
1996-03-28,7.96,"A","TAHOE CITY, CA US",0.65,1,28,NA,45,29,23.4,-5.4
1996-03-29,7.98,"A","TAHOE CITY, CA US",0.25,0,27,NA,32,13,0,-34.2
1996-03-30,7.98,"A","TAHOE CITY, CA US",0,0,26,NA,50,25,32.4,-12.6
1996-03-31,7.95,"A","TAHOE CITY, CA US",0,0,NA,NA,52,26,36,-10.8
1996-04-01,8,"A","TAHOE CITY, CA US",0.03,NA,25,NA,55,38,41.4,10.8
1996-04-02,8,"A","TAHOE CITY, CA US",0.63,1,24,NA,40,26,14.4,-10.8
1996-04-03,8,"A","TAHOE CITY, CA US",0,0,23,NA,45,28,23.4,-7.2
1996-04-04,8,"A","TAHOE CITY, CA US",0,0,22,NA,49,25,30.6,-12.6
1996-04-05,8.03,"A","TAHOE CITY, CA US",0,0,20,NA,49,26,30.6,-10.8
1996-04-06,8.03,"A","TAHOE CITY, CA US",0,0,17,NA,56,28,43.2,-7.2
1996-04-07,8.03,"A","TAHOE CITY, CA US",0,0,15,NA,62,28,54,-7.2
1996-04-08,8.02,"A","TAHOE CITY, CA US",0,0,12,NA,62,29,54,-5.4
1996-04-09,8.03,"A","TAHOE CITY, CA US",0,0,10,NA,65,35,59.4,5.4
1996-04-10,8.05,"A","TAHOE CITY, CA US",0,0,6,NA,55,27,41.4,-9
1996-04-11,8.05,"A","TAHOE CITY, CA US",0.01,0,4,NA,51,25,34.2,-12.6
1996-04-12,8.04,"A","TAHOE CITY, CA US",0,0,2,NA,52,32,36,0
1996-04-13,8.06,"A","TAHOE CITY, CA US",0,0,0,NA,42,23,18,-16.2
1996-04-14,8.06,"A","TAHOE CITY, CA US",0,0,0,NA,55,25,41.4,-12.6
1996-04-15,8.07,"A","TAHOE CITY, CA US",0,0,0,NA,57,27,45,-9
1996-04-16,8.17,"A","TAHOE CITY, CA US",1.15,1,1,NA,55,33,41.4,1.8
1996-04-17,8.22,"A","TAHOE CITY, CA US",0.51,2,3,NA,40,26,14.4,-10.8
1996-04-18,8.22,"A","TAHOE CITY, CA US",0.74,3,4,NA,41,20,16.2,-21.6
1996-04-19,8.21,"A","TAHOE CITY, CA US",0,0,0,NA,39,20,12.6,-21.6
1996-04-20,8.23,"A","TAHOE CITY, CA US",0.44,5,5,NA,42,11,18,-37.8
1996-04-21,8.23,"A","TAHOE CITY, CA US",0,0,1,NA,40,20,14.4,-21.6
1996-04-22,8.23,"A","TAHOE CITY, CA US",0,0,NA,NA,49,28,30.6,-7.2
1996-04-23,8.24,"A","TAHOE CITY, CA US",0,0,NA,NA,57,33,45,1.8
1996-04-24,8.24,"A","TAHOE CITY, CA US",0.06,0,0,NA,62,40,54,14.4
1996-04-25,8.24,"A","TAHOE CITY, CA US",0,0,0,NA,53,30,37.8,-3.6
1996-04-26,8.26,"A","TAHOE CITY, CA US",0,0,0,NA,60,34,50.4,3.6
1996-04-27,8.27,"A","TAHOE CITY, CA US",0,0,0,NA,64,29,57.6,-5.4
1996-04-28,8.27,"A","TAHOE CITY, CA US",0,0,0,NA,57,37,45,9
1996-04-29,8.27,"A","TAHOE CITY, CA US",0,0,0,NA,52,28,36,-7.2
1996-04-30,8.28,"A","TAHOE CITY, CA US",0,0,0,NA,63,32,55.8,0
1996-05-01,8.29,"A","TAHOE CITY, CA US",0,0,0,NA,70,33,68.4,1.8
1996-05-02,8.28,"A","TAHOE CITY, CA US",0,0,0,NA,70,36,68.4,7.2
1996-05-03,8.28,"A","TAHOE CITY, CA US",0,0,0,NA,62,31,54,-1.8
1996-05-04,8.32,"A","TAHOE CITY, CA US",0,0,0,NA,59,28,48.6,-7.2
1996-05-05,8.33,"A","TAHOE CITY, CA US",0,0,0,NA,61,32,52.2,0
1996-05-06,8.32,"A","TAHOE CITY, CA US",0,0,0,NA,61,33,52.2,1.8
1996-05-07,8.32,"A","TAHOE CITY, CA US",0,0,0,NA,63,34,55.8,3.6
1996-05-08,8.3,"A","TAHOE CITY, CA US",0,0,0,NA,60,31,50.4,-1.8
1996-05-09,8.31,"A","TAHOE CITY, CA US",0,0,0,NA,56,30,43.2,-3.6
1996-05-10,8.32,"A","TAHOE CITY, CA US",0,0,0,NA,62,29,54,-5.4
1996-05-11,8.36,"A","TAHOE CITY, CA US",0,0,0,NA,69,35,66.6,5.4
1996-05-12,8.36,"A","TAHOE CITY, CA US",0,0,0,NA,72,36,72,7.2
1996-05-13,8.42,"A","TAHOE CITY, CA US",0,0,0,NA,77,39,81,12.6
1996-05-14,8.44,"A","TAHOE CITY, CA US",0,0,0,NA,70,48,68.4,28.8
1996-05-15,8.55,"A","TAHOE CITY, CA US",0.4,0,0,NA,56,43,43.2,19.8
1996-05-16,8.71,"A","TAHOE CITY, CA US",1.91,NA,1,NA,50,33,32.4,1.8
1996-05-17,8.8,"A","TAHOE CITY, CA US",0.42,0,0,NA,48,36,28.8,7.2
1996-05-18,8.83,"A","TAHOE CITY, CA US",1.21,0,0,NA,45,36,23.4,7.2
1996-05-19,8.86,"A","TAHOE CITY, CA US",0.12,0,0,NA,46,35,25.2,5.4
1996-05-20,8.85,"A","TAHOE CITY, CA US",0,0,0,NA,50,29,32.4,-5.4
1996-05-21,8.83,"A","TAHOE CITY, CA US",0,0,0,NA,58,35,46.8,5.4
1996-05-22,8.84,"A","TAHOE CITY, CA US",0.1,0,0,NA,52,37,36,9
1996-05-23,8.83,"A","TAHOE CITY, CA US",0,0,0,NA,54,30,39.6,-3.6
1996-05-24,8.83,"A","TAHOE CITY, CA US",0,0,0,NA,47,31,27,-1.8
1996-05-25,8.82,"A","TAHOE CITY, CA US",0,0,0,NA,52,36,36,7.2
1996-05-26,8.8,"A","TAHOE CITY, CA US",0,0,0,NA,58,34,46.8,3.6
1996-05-27,8.83,"A","TAHOE CITY, CA US",0,0,0,NA,65,43,59.4,19.8
1996-05-28,8.81,"A","TAHOE CITY, CA US",0.02,0,0,NA,58,32,46.8,0
1996-05-29,8.85,"A","TAHOE CITY, CA US",0,0,0,NA,62,32,54,0
1996-05-30,8.84,"A","TAHOE CITY, CA US",0,0,0,NA,61,30,52.2,-3.6
1996-05-31,8.87,"A","TAHOE CITY, CA US",0,0,0,NA,61,32,52.2,0
1996-06-01,8.87,"A","TAHOE CITY, CA US",0,0,0,NA,65,37,59.4,9
1996-06-02,8.88,"A","TAHOE CITY, CA US",0,0,0,NA,68,40,64.8,14.4
1996-06-03,8.88,"A","TAHOE CITY, CA US",0,0,0,NA,79,40,84.6,14.4
1996-06-04,8.91,"A","TAHOE CITY, CA US",0,0,0,NA,80,40,86.4,14.4
1996-06-05,8.94,"A","TAHOE CITY, CA US",0,0,0,NA,80,40,86.4,14.4
1996-06-06,8.94,"A","TAHOE CITY, CA US",0,0,0,NA,79,44,84.6,21.6
1996-06-07,8.95,"A","TAHOE CITY, CA US",0,0,0,NA,80,48,86.4,28.8
1996-06-08,8.96,"A","TAHOE CITY, CA US",0,0,0,NA,82,40,90,14.4
1996-06-09,8.97,"A","TAHOE CITY, CA US",0,0,0,NA,81,43,88.2,19.8
1996-06-10,8.99,"A","TAHOE CITY, CA US",0,0,0,NA,77,38,81,10.8
1996-06-11,9.01,"A","TAHOE CITY, CA US",0,0,0,NA,73,36,73.8,7.2
1996-06-12,9.01,"A","TAHOE CITY, CA US",0,0,0,NA,71,45,70.2,23.4
1996-06-13,9.04,"A","TAHOE CITY, CA US",0,0,0,NA,77,42,81,18
1996-06-14,9.04,"A","TAHOE CITY, CA US",0,0,0,NA,76,37,79.2,9
1996-06-15,9.04,"A","TAHOE CITY, CA US",0,0,0,NA,76,38,79.2,10.8
1996-06-16,9.03,"A","TAHOE CITY, CA US",0,0,0,NA,76,38,79.2,10.8
1996-06-17,9.04,"A","TAHOE CITY, CA US",0,0,0,NA,73,44,73.8,21.6
1996-06-18,9.04,"A","TAHOE CITY, CA US",0,0,0,NA,70,36,68.4,7.2
1996-06-19,9.04,"A","TAHOE CITY, CA US",0,0,0,NA,72,40,72,14.4
1996-06-20,9.06,"A","TAHOE CITY, CA US",0,0,0,NA,73,43,73.8,19.8
1996-06-21,9.05,"A","TAHOE CITY, CA US",0,0,0,NA,70,39,68.4,12.6
